Date,EGPU
2010/7/22,60.0523771557069
2010/7/23,60.22944521096365
2010/7/24,60.1464831168501
2010/7/25,59.89915409516363
2010/7/26,60.16970156283785
2010/7/27,59.03285725723122
2010/7/28,60.28116071555594
2010/7/29,60.6201165964343
2010/7/30,61.34913618847304
2010/7/31,59.96613484151806
2010/8/1,59.373133680191664
2010/8/2,59.420189411286955
2010/8/3,59.814010035534395
2010/8/4,60.167225574685105
2010/8/5,60.36906546500394
2010/8/6,61.16868692905126
2010/8/7,59.850610724742566
2010/8/8,58.69913087995921
2010/8/9,59.00761530437837
2010/8/10,59.4720540592645
2010/8/11,59.8309360729431
2010/8/12,59.33248482159805
2010/8/13,59.24578632622852
2010/8/14,57.28234178637115
2010/8/15,56.80669260343635
2010/8/16,57.5103420109847
2010/8/17,59.188781875298396
2010/8/18,60.325774165359036
2010/8/19,59.80164308327128
2010/8/20,59.881202646052294
2010/8/21,59.97843672004185
2010/8/22,59.45728290387548
2010/8/23,60.52842400284027
2010/8/24,62.06741199571135
2010/8/25,62.408146886979125
2010/8/26,62.77267024781464
2010/8/27,62.68159681823019
2010/8/28,62.952714317730596
2010/8/29,61.95024569695091
2010/8/30,62.09131785513038
2010/8/31,61.792738745025844
2010/9/1,61.67056406746753
2010/9/2,59.80526662398786
2010/9/3,59.57035578931132
2010/9/4,59.09703900916043
2010/9/5,57.38910016857775
2010/9/6,57.182452711384464
2010/9/7,56.84183093854809
2010/9/8,57.34283613658557
2010/9/9,57.147113167012705
2010/9/10,57.558398630733954
2010/9/11,56.941547984878255
2010/9/12,55.918439026758705
2010/9/13,56.58242546789451
2010/9/14,58.25146342072711
2010/9/15,59.2195180781361
2010/9/16,59.10195985994601
2010/9/17,58.521600593692426
2010/9/18,58.03881402780861
2010/9/19,57.10916811599482
2010/9/20,56.394326322403614
2010/9/21,56.57114287559322
2010/9/22,56.57114287559322
2010/9/23,54.75936528678209
2010/9/24,55.04259180860347
2010/9/25,55.38281715782148
2010/9/26,54.564125244553324
2010/9/27,55.198205906089605
2010/9/28,56.83674011226172
2010/9/29,57.25734068407376
2010/9/30,57.38030167620706
2010/10/1,56.13071611149261
2010/10/2,54.2936282629524
2010/10/3,53.60692114279766
2010/10/4,53.42086805607218
2010/10/5,53.59910396414333
2010/10/6,54.44732796855238
2010/10/7,54.16643144362962
2010/10/8,54.21154063145351
2010/10/9,53.66686971012813
2010/10/10,52.5089777242773
2010/10/11,52.35155483258835
2010/10/12,52.134929898501774
2010/10/13,53.24004693053736
2010/10/14,53.1893642513875
2010/10/15,52.44034400303611
2010/10/16,52.73527599170932
2010/10/17,54.750904230190365
2010/10/18,55.19578943421072
2010/10/19,55.80852820375305
2010/10/20,57.67195273524795
2010/10/21,57.524220255988624
2010/10/22,57.827616460596374
2010/10/23,58.078522129290036
2010/10/24,56.457760782068966
2010/10/25,56.451207566403326
2010/10/26,57.250286435223025
2010/10/27,58.123839676966476
2010/10/28,57.655189431803755
2010/10/29,57.85769142098349
2010/10/30,58.18686242471279
2010/10/31,57.42821636718062
2010/11/1,58.19589760303859
2010/11/2,58.52656327506324
2010/11/3,59.12392295065812
2010/11/4,60.306539652660064
2010/11/5,61.208014363905235
2010/11/6,61.208014363905235
2010/11/7,61.928572756908885
2010/11/8,62.29080627854501
2010/11/9,61.4159120374343
2010/11/10,62.34834097575333
2010/11/11,62.18766349094554
2010/11/12,61.13912103473566
2010/11/13,61.50077853867139
2010/11/14,60.00481482465246
2010/11/15,61.4556901612215
2010/11/16,63.1169147400934
2010/11/17,63.903805848022614
2010/11/18,63.56929329989394
2010/11/19,63.17806171897076
2010/11/20,61.10403807780262
2010/11/21,60.17022692080114
2010/11/22,59.784358112231104
2010/11/23,60.46423033750529
2010/11/24,61.16692155018599
2010/11/25,60.690172708344306
2010/11/26,60.683717523756584
2010/11/27,59.60056130876506
2010/11/28,58.55672884511081
2010/11/29,59.59636331029701
2010/11/30,59.201392408328125
2010/12/1,59.08435963417517
2010/12/2,58.355670259370115
2010/12/3,58.099057029913574
2010/12/4,57.06674266864304
2010/12/5,56.673933105459774
2010/12/6,56.57277209344801
2010/12/7,56.11013422084084
2010/12/8,57.77661662368062
2010/12/9,57.889035223342724
2010/12/10,57.65242401855715
2010/12/11,56.91820482175339
2010/12/12,55.515787446134524
2010/12/13,55.30160292983259
2010/12/14,55.134226302781514
2010/12/15,55.96019329665409
2010/12/16,55.34060333593574
2010/12/17,55.49604576956048
2010/12/18,54.66284598724513
2010/12/19,53.70995219322339
2010/12/20,54.07393467553239
2010/12/21,55.964384765182636
2010/12/22,57.20025101965204
2010/12/23,56.88916898285757
2010/12/24,56.99652783436815
2010/12/25,56.61631624211087
2010/12/26,56.174669589406285
2010/12/27,56.897282427956
2010/12/28,56.85965119002004
2010/12/29,58.221974834857036
2010/12/30,57.25824348803912
2010/12/31,57.182995363014065
2011/1/1,56.08940406431125
2011/1/2,57.13023553773291
2011/1/3,57.234405158407036
2011/1/4,58.819401272953414
2011/1/5,59.7391572414589
2011/1/6,59.90309917464454
2011/1/7,59.841513150982145
2011/1/8,60.002282725622926
2011/1/9,60.05826074669972
2011/1/10,60.24785644028596
2011/1/11,60.81094290869875
2011/1/12,61.781470328413334
2011/1/13,61.14869389347527
2011/1/14,61.42067332238852
2011/1/15,60.96484863444038
2011/1/16,60.87360571509608
2011/1/17,61.04927804927298
2011/1/18,62.10953517771515
2011/1/19,62.54482117665942
2011/1/20,63.07791626429562
2011/1/21,63.3905798618308
2011/1/22,63.76453413658764
2011/1/23,63.71906593292313
2011/1/24,63.90945967525338
2011/1/25,64.04660248327647
2011/1/26,65.91110334562235
2011/1/27,66.04649237458226
2011/1/28,65.50983039566175
2011/1/29,65.24276062784855
2011/1/30,65.13580985759471
2011/1/31,64.86322531995171
2011/2/1,65.5998329460536
2011/2/2,64.86261041518233
2011/2/3,62.87079578663444
2011/2/4,60.980345696984195
2011/2/5,59.02392104951114
2011/2/6,57.48391790901973
2011/2/7,56.19119712997549
2011/2/8,54.86713956094742
2011/2/9,54.69355908667696
2011/2/10,54.70868142519222
2011/2/11,53.394620072160414
2011/2/12,53.32680798198847
2011/2/13,53.17081995671423
2011/2/14,53.018371256300824
2011/2/15,53.86889351453122
2011/2/16,53.121682798189404
2011/2/17,53.315635159915544
2011/2/18,53.13133865054633
2011/2/19,53.52525515927058
2011/2/20,53.21958847198311
2011/2/21,53.03339640472323
2011/2/22,53.04672835804266
2011/2/23,53.372473698135906
2011/2/24,52.76123927445626
2011/2/25,52.870159139688084
2011/2/26,52.182182243726444
2011/2/27,51.65765980848177
2011/2/28,51.86521893972617
2011/3/1,51.93810423526951
2011/3/2,51.716560373593275
2011/3/3,50.61067535186361
2011/3/4,49.3779025824773
2011/3/5,47.96300255757919
2011/3/6,46.19345256945163
2011/3/7,45.88259112119481
2011/3/8,45.52685856073867
2011/3/9,45.297045211581406
2011/3/10,44.77411139383256
2011/3/11,45.38351862608263
2011/3/12,44.167990198358744
2011/3/13,43.85740576357614
2011/3/14,43.120630851428636
2011/3/15,43.450552705993005
2011/3/16,43.85507336753176
2011/3/17,44.56175834312122
2011/3/18,44.19468267177912
2011/3/19,45.284548536708456
2011/3/20,47.25332525162137
2011/3/21,48.085624360226625
2011/3/22,49.4717594344332
2011/3/23,50.8349968612204
2011/3/24,52.24214125894459
2011/3/25,53.5933326640462
2011/3/26,52.482418546880204
2011/3/27,51.93701074560797
2011/3/28,52.756526466175366
2011/3/29,51.68149661448797
2011/3/30,51.71916054297517
2011/3/31,50.88498472963057
2011/4/1,50.34839001700956
2011/4/2,49.64215787824672
2011/4/3,48.25417236088055
2011/4/4,46.853472755703386
2011/4/5,46.09632459746143
2011/4/6,46.589976288577056
2011/4/7,46.48156088292832
2011/4/8,46.495000194385355
2011/4/9,46.04788436550854
2011/4/10,45.543205131325756
2011/4/11,45.65822553964752
2011/4/12,45.990289997341975
2011/4/13,45.957191299773854
2011/4/14,45.75480443649348
2011/4/15,45.61464852833057
2011/4/16,44.782276010851355
2011/4/17,45.17081289937244
2011/4/18,45.99572842362015
2011/4/19,47.48214422859509
2011/4/20,48.084204024547795
2011/4/21,47.958135182937895
2011/4/22,47.146614242622775
2011/4/23,47.06761816230152
2011/4/24,46.20623776121697
2011/4/25,45.341837779705216
2011/4/26,46.13995929
2011/4/27,46.02103670177949
2011/4/28,46.052522460365395
2011/4/29,45.52783853186429
2011/4/30,46.052313885740055
2011/5/1,45.020001532996524
2011/5/2,44.93703994576371
2011/5/3,44.47056584237138
2011/5/4,43.30600509096362
2011/5/5,42.97855451285074
2011/5/6,42.93125414674438
2011/5/7,42.07822415892879
2011/5/8,40.67107976120459
2011/5/9,40.721516233725175
2011/5/10,42.24485190045251
2011/5/11,43.253543550003045
2011/5/12,42.64236407474504
2011/5/13,42.83026241131895
2011/5/14,43.55307058261008
2011/5/15,42.95371864252124
2011/5/16,43.49868302765513
2011/5/17,44.04516872831151
2011/5/18,45.345176392080276
2011/5/19,46.30442013290553
2011/5/20,46.08752705711703
2011/5/21,44.53737174797828
2011/5/22,43.54979395099668
2011/5/23,43.065980623561536
2011/5/24,43.014449414301005
2011/5/25,43.48012183107411
2011/5/26,42.74395484568766
2011/5/27,43.19421826772928
2011/5/28,42.882730051133265
2011/5/29,41.968447430455235
2011/5/30,41.58005618604066
2011/5/31,41.56549062568795
2011/6/1,41.64194677157292
2011/6/2,41.326145921078805
2011/6/3,41.934390503147014
2011/6/4,43.13337112652732
2011/6/5,43.0160827023761
2011/6/6,43.045576419297575
2011/6/7,43.861326302377236
2011/6/8,45.04075650845657
2011/6/9,45.84491438670825
2011/6/10,46.02011944359746
2011/6/11,45.40816704158705
2011/6/12,46.8700133268995
2011/6/13,47.58533118855204
2011/6/14,47.42611031825249
2011/6/15,48.36077347623131
2011/6/16,48.48995598349439
2011/6/17,49.77929409291305
2011/6/18,51.09275846036137
2011/6/19,51.46674793615976
2011/6/20,51.043911517409924
2011/6/21,51.735426445587485
2011/6/22,53.71191836832305
2011/6/23,53.41252326335121
2011/6/24,53.11168185080963
2011/6/25,53.39280660692544
2011/6/26,52.94717454616306
2011/6/27,53.151632532467175
2011/6/28,53.104674671256944
2011/6/29,54.749649400461706
2011/6/30,55.28603737758799
2011/7/1,54.974563829879976
2011/7/2,55.21595155661347
2011/7/3,55.223009507899306
2011/7/4,55.75998295513316
2011/7/5,57.54732465027172
2011/7/6,58.37690349245016
2011/7/7,58.309932705702565
2011/7/8,59.264711914892736
2011/7/9,58.48796365804485
2011/7/10,59.28257700032055
2011/7/11,59.23939080300764
2011/7/12,60.55286726683131
2011/7/13,60.95732172712158
2011/7/14,61.58056993176313
2011/7/15,62.4453253040487
2011/7/16,61.834246782874054
2011/7/17,61.177413874210295
2011/7/18,60.461369613493005
2011/7/19,59.580735243131386
2011/7/20,59.67940833758353
2011/7/21,60.61226424921619
2011/7/22,60.93120916393295
2011/7/23,61.35227007367592
2011/7/24,61.36128102435812
2011/7/25,61.65943957189251
2011/7/26,62.656751966120524
2011/7/27,61.916382901822736
2011/7/28,62.14775741027537
2011/7/29,61.624446669956896
2011/7/30,61.47171980142515
2011/7/31,62.23189517424915
2011/8/1,62.23665352654347
2011/8/2,61.62226635998197
2011/8/3,62.2649223763767
2011/8/4,63.12912404050554
2011/8/5,63.77591105900493
2011/8/6,63.416323994438955
2011/8/7,64.43760581436224
2011/8/8,64.69569097137784
2011/8/9,64.58101337839004
2011/8/10,66.05714475277233
2011/8/11,66.71555788267636
2011/8/12,67.11297759396797
2011/8/13,66.71336412047495
2011/8/14,66.54296513240271
2011/8/15,67.49663155077032
2011/8/16,67.45137032815481
2011/8/17,67.72814875024258
2011/8/18,68.17639955628856
2011/8/19,68.25096311106579
2011/8/20,69.09513277334887
2011/8/21,68.98194873777068
2011/8/22,68.71561104109253
2011/8/23,70.06921899277965
2011/8/24,69.99474388007819
2011/8/25,70.01067892164518
2011/8/26,70.0381238003827
2011/8/27,70.88488946845276
2011/8/28,70.509767975196
2011/8/29,71.48469798933132
2011/8/30,72.47008987964007
2011/8/31,72.71128463093697
2011/9/1,73.00219309791872
2011/9/2,73.77424422004275
2011/9/3,73.80330765151237
2011/9/4,73.01577044795724
2011/9/5,72.43735035770956
2011/9/6,72.56499446822932
2011/9/7,72.81541941863566
2011/9/8,72.5835765486068
2011/9/9,72.59578824172416
2011/9/10,72.3954089412003
2011/9/11,71.1830703622793
2011/9/12,69.8534278979769
2011/9/13,69.76587172366742
2011/9/14,70.02076911320388
2011/9/15,69.91964433296991
2011/9/16,70.13443384129117
2011/9/17,70.65113986660604
2011/9/18,69.82222448696672
2011/9/19,69.32784572296113
2011/9/20,68.94871203365625
2011/9/21,67.76044435281494
2011/9/22,67.97232211270901
2011/9/23,66.83340616858236
2011/9/24,66.98431066794714
2011/9/25,65.64078110352528
2011/9/26,65.12396751123244
2011/9/27,65.58675264953884
2011/9/28,65.06513136390139
2011/9/29,64.82077355091855
2011/9/30,65.17904408415757
2011/10/1,63.9359639699587
2011/10/2,62.552273894393615
2011/10/3,61.367362779154035
2011/10/4,59.94594322887763
2011/10/5,60.57027700884138
2011/10/6,60.28678358018761
2011/10/7,58.43827419453905
2011/10/8,58.02222140762444
2011/10/9,56.242021454145245
2011/10/10,55.824023970545376
2011/10/11,55.45869698303178
2011/10/12,55.60351378430445
2011/10/13,55.106039560196024
2011/10/14,54.979043534934014
2011/10/15,55.80086484005446
2011/10/16,55.11311252347267
2011/10/17,55.23149491412527
2011/10/18,55.14801784981029
2011/10/19,55.52391089730662
2011/10/20,55.899569163987636
2011/10/21,55.01761069320942
2011/10/22,54.85050284982028
2011/10/23,54.13671771007844
2011/10/24,53.725837248683256
2011/10/25,52.98872185400222
2011/10/26,53.82601882659805
2011/10/27,54.67687923422205
2011/10/28,54.7358518248354
2011/10/29,53.43295883347454
2011/10/30,52.679155582256385
2011/10/31,51.899104784964784
2011/11/1,51.26804913468861
2011/11/2,51.63191837395224
2011/11/3,51.75706892805142
2011/11/4,51.891383090683235
2011/11/5,51.9574661174489
2011/11/6,51.11738432086791
2011/11/7,51.71686629743899
2011/11/8,51.056735697099036
2011/11/9,51.967519812093784
2011/11/10,52.020533588175
2011/11/11,51.681728536140035
2011/11/12,52.21347928417352
2011/11/13,51.28269828447781
2011/11/14,50.93653226548107
2011/11/15,52.31906456017505
2011/11/16,53.198296192016045
2011/11/17,53.92438261102627
2011/11/18,53.226103700389295
2011/11/19,53.589791727641135
2011/11/20,53.32628878569176
2011/11/21,54.845256525802526
2011/11/22,54.3783665401016
2011/11/23,55.2906755600956
2011/11/24,55.2340882682894
2011/11/25,55.33951922816332
2011/11/26,53.972294017256544
2011/11/27,52.630082854944064
2011/11/28,52.03413795969185
2011/11/29,51.89377336233788
2011/11/30,52.31709503356409
2011/12/1,51.759032425310195
2011/12/2,52.139281358353855
2011/12/3,52.66609329239815
2011/12/4,50.95605427348641
2011/12/5,51.754422947154026
2011/12/6,51.540512443327266
2011/12/7,51.8887117616012
2011/12/8,52.34413228767848
2011/12/9,53.73405531655522
2011/12/10,53.27824029682454
2011/12/11,54.444698176723996
2011/12/12,53.99261440236374
2011/12/13,54.778638641009415
2011/12/14,54.524832631001935
2011/12/15,55.368772157728564
2011/12/16,55.699933867905585
2011/12/17,54.833734860911264
2011/12/18,54.53478766353198
2011/12/19,54.225730317393364
2011/12/20,54.57128048163678
2011/12/21,55.018912770891134
2011/12/22,55.40833990923829
2011/12/23,55.75929861607293
2011/12/24,55.42577553023586
2011/12/25,55.97298535385095
2011/12/26,56.21547144178148
2011/12/27,55.7868814328918
2011/12/28,56.387636327634354
2011/12/29,56.37952686535582
2011/12/30,56.84400590752488
2011/12/31,56.403315261405645
2012/1/1,57.023298641244494
2012/1/2,58.14427974928287
2012/1/3,56.85960581676622
2012/1/4,56.72358452349444
2012/1/5,56.1734207597268
2012/1/6,56.06752125884477
2012/1/7,56.691325624619815
2012/1/8,55.90844816154018
2012/1/9,55.7205543261116
2012/1/10,57.08516689305662
2012/1/11,58.61207640915278
2012/1/12,58.93335690460574
2012/1/13,58.635015814802244
2012/1/14,58.27453511060379
2012/1/15,58.8178568771069
2012/1/16,58.747982734102074
2012/1/17,58.11254721851099
2012/1/18,59.423213229516044
2012/1/19,59.425845013945775
2012/1/20,59.65445313879491
2012/1/21,59.58184239730661
2012/1/22,57.77649322050234
2012/1/23,55.969042111277226
2012/1/24,56.47661462398889
2012/1/25,55.15809598180077
2012/1/26,56.17818252169247
2012/1/27,55.84514722520855
2012/1/28,55.71521166334952
2012/1/29,54.38524068554754
2012/1/30,53.67698444685993
2012/1/31,54.433680586324115
2012/2/1,54.60331636836665
2012/2/2,55.309951034673404
2012/2/3,55.74103404601618
2012/2/4,56.42483549446137
2012/2/5,55.04486297090969
2012/2/6,54.76868438868145
2012/2/7,55.49474803824832
2012/2/8,55.27262552718047
2012/2/9,54.64931208544046
2012/2/10,55.07201223049517
2012/2/11,55.123381475955135
2012/2/12,54.654517905169214
2012/2/13,54.215047252335786
2012/2/14,54.54109087950058
2012/2/15,53.89426566111376
2012/2/16,54.54458194305536
2012/2/17,55.764359331422305
2012/2/18,56.249588800791
2012/2/19,56.31577946139173
2012/2/20,57.6656406750567
2012/2/21,57.907490403371874
2012/2/22,58.69445287227092
2012/2/23,59.23011200888621
2012/2/24,59.570694913066845
2012/2/25,59.070971072057695
2012/2/26,58.87503032276993
2012/2/27,59.112267248277085
2012/2/28,59.79687003192134
2012/2/29,59.32823109927794
2012/3/1,58.43076447678001
2012/3/2,57.93933584478029
2012/3/3,58.17061299285742
2012/3/4,58.08108594961746
2012/3/5,57.37894675685802
2012/3/6,57.63775303878674
2012/3/7,59.14921370535663
2012/3/8,60.65324113668633
2012/3/9,60.73488609245934
2012/3/10,60.678798844399154
2012/3/11,59.39371737996354
2012/3/12,59.941988814485434
2012/3/13,59.99334161389678
2012/3/14,61.10696547961807
2012/3/15,61.61885876948662
2012/3/16,61.9050555730007
2012/3/17,62.42800840736452
2012/3/18,61.72794613102528
2012/3/19,61.289339421057726
2012/3/20,59.91032253974716
2012/3/21,60.80245685213053
2012/3/22,60.68114554855964
2012/3/23,60.266018864107735
2012/3/24,59.27272561315222
2012/3/25,59.27405435133173
2012/3/26,58.932918269593706
2012/3/27,58.886460521002384
2012/3/28,59.20490673495483
2012/3/29,59.12509297795243
2012/3/30,59.25819405947086
2012/3/31,59.64628790861685
2012/4/1,59.14099987381431
2012/4/2,58.701232579678205
2012/4/3,58.52463542583473
2012/4/4,58.01121972402925
2012/4/5,57.75131412099429
2012/4/6,57.54083708003267
2012/4/7,58.14107513159012
2012/4/8,56.353030923573606
2012/4/9,56.23076394090165
2012/4/10,56.33931010791605
2012/4/11,57.01478749969492
2012/4/12,57.1631994494534
2012/4/13,57.04561776103295
2012/4/14,57.57632210864281
2012/4/15,57.53373144755195
2012/4/16,57.90723000527831
2012/4/17,57.54273293576508
2012/4/18,57.565269681243755
2012/4/19,58.30965540934691
2012/4/20,57.84662593860965
2012/4/21,58.26129965424281
2012/4/22,56.75727222291311
2012/4/23,56.90496412535947
2012/4/24,57.26172532098331
2012/4/25,57.17148839902599
2012/4/26,57.285631514874176
2012/4/27,58.145992231766
2012/4/28,57.03625831840119
2012/4/29,56.239962812252514
2012/4/30,55.31399110348804
2012/5/1,54.059211854835674
2012/5/2,54.16255670336091
2012/5/3,54.371201242653235
2012/5/4,55.30379190633818
2012/5/5,54.56972833413862
2012/5/6,54.607693785152584
2012/5/7,54.36733854772181
2012/5/8,55.17640103181487
2012/5/9,55.2041625207495
2012/5/10,55.367668814814515
2012/5/11,55.53584969977579
2012/5/12,55.48910042105029
2012/5/13,54.771199281918435
2012/5/14,54.94383088864556
2012/5/15,54.660991014377316
2012/5/16,54.93236455378821
2012/5/17,54.75305420354363
2012/5/18,55.06010517100183
2012/5/19,56.44331512474834
2012/5/20,55.394954507732294
2012/5/21,55.372960779596745
2012/5/22,55.007899722599035
2012/5/23,56.51428482491756
2012/5/24,56.45591200995571
2012/5/25,56.914895642028405
2012/5/26,57.218290897911345
2012/5/27,57.616585508716284
2012/5/28,56.97036272790092
2012/5/29,56.649581487525566
2012/5/30,56.38725834494699
2012/5/31,56.735415696433485
2012/6/1,56.60577860857537
2012/6/2,56.28044610175292
2012/6/3,55.06726269718822
2012/6/4,55.564993154447684
2012/6/5,54.421700934939075
2012/6/6,55.88303911241847
2012/6/7,55.70893714215754
2012/6/8,56.20117686458243
2012/6/9,57.658448550464335
2012/6/10,56.81449153396706
2012/6/11,57.10862781975347
2012/6/12,58.11765272053835
2012/6/13,58.46504614704527
2012/6/14,59.621903166692995
2012/6/15,60.19392641917789
2012/6/16,60.692207395728445
2012/6/17,60.39641085702849
2012/6/18,60.720933212355924
2012/6/19,61.61740268731398
2012/6/20,61.73011890556039
2012/6/21,62.15020951326132
2012/6/22,60.97317878479518
2012/6/23,60.740440347821114
2012/6/24,59.17623444857894
2012/6/25,59.09859952370719
2012/6/26,58.788916521165255
2012/6/27,60.018776119690806
2012/6/28,59.52738441169686
2012/6/29,58.964311135201854
2012/6/30,58.14682578998157
2012/7/1,57.5139147507693
2012/7/2,57.320390078743344
2012/7/3,57.153907297759694
2012/7/4,57.82807811452092
2012/7/5,58.01763851336414
2012/7/6,57.80158875539681
2012/7/7,57.80036990363954
2012/7/8,56.26298700905119
2012/7/9,56.01416838325191
2012/7/10,55.47697188128826
2012/7/11,54.46612230576736
2012/7/12,54.74957238863843
2012/7/13,54.5896292820916
2012/7/14,55.077123567363984
2012/7/15,55.018472205431365
2012/7/16,55.74553002741626
2012/7/17,56.16493215400842
2012/7/18,57.10808687916162
2012/7/19,57.23368608278299
2012/7/20,57.8182669961748
2012/7/21,57.25844377009997
2012/7/22,56.76105736159552
2012/7/23,56.57693590647879
